year,artist.inverted,track,time,genre,date,week,rank
2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,4,67.0
2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,5,59.0
2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,6,59.0
2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,7,60.0
2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,8,52.0
2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,9,54.0
2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,10,56.0
2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,11,59.0
2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,12,70.0
2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,13,69.0
2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,14,81.0
2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,15,87.0
2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,16,95.0
2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,17,98.0
2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,18,100.0
2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,20,97.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,1,91.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,2,85.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,3,75.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,4,73.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,5,67.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,6,63.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,7,63.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,8,63.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,9,56.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,10,49.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,11,48.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,12,46.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,13,44.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,14,44.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,15,43.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,16,45.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,17,53.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,18,66.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,19,73.0
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,20,89.0
2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,1,82.0
2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,2,78.0
2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,3,75.0
2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,4,69.0
2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,5,66.0
2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,6,62.0
2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,7,59.0
2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,8,58.0
2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,9,55.0
2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,10,55.0
2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,11,54.0
2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,12,62.0
2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,13,81.0
2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,14,95.0
2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,15,93.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,1,79.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,2,72.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,3,70.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,4,61.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,5,52.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,6,52.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,7,52.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,8,39.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,9,31.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,10,27.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,11,27.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,12,27.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,13,31.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,14,37.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,15,40.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,16,47.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,17,51.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,18,56.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,19,59.0
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,20,59.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,1,75.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2,58.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,3,51.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,4,36.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,5,33.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,6,31.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,7,26.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,8,24.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,9,24.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,10,29.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,11,34.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,12,39.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,13,46.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,14,47.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,15,48.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,16,49.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,17,58.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,18,63.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,19,73.0
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,20,87.0
2000,"Carey, Mariah",Crybaby,5:19,Rock,2000-06-24,1,28.0
2000,"Carey, Mariah",Crybaby,5:19,Rock,2000-06-24,2,34.0
2000,"Carey, Mariah",Crybaby,5:19,Rock,2000-06-24,3,48.0
2000,"Carey, Mariah",Crybaby,5:19,Rock,2000-06-24,4,62.0
2000,"Carey, Mariah",Crybaby,5:19,Rock,2000-06-24,5,77.0
2000,"Carey, Mariah",Crybaby,5:19,Rock,2000-06-24,6,90.0
2000,"Carey, Mariah",Crybaby,5:19,Rock,2000-06-24,7,95.0
2000,Montgomery Gentry,Daddy Won't Sell The Farm,4:18,Country,2000-03-04,1,87.0
2000,Montgomery Gentry,Daddy Won't Sell The Farm,4:18,Country,2000-03-04,2,83.0
2000,Montgomery Gentry,Daddy Won't Sell The Farm,4:18,Country,2000-03-04,3,81.0
2000,Montgomery Gentry,Daddy Won't Sell The Farm,4:18,Country,2000-03-04,4,79.0
2000,Montgomery Gentry,Daddy Won't Sell The Farm,4:18,Country,2000-03-04,5,81.0
2000,Montgomery Gentry,Daddy Won't Sell The Farm,4:18,Country,2000-03-04,6,96.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,1,80.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2,75.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,3,63.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,4,59.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,5,55.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,6,49.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,7,42.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,8,42.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,9,40.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,10,40.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,11,36.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,12,43.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,13,46.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,14,54.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,15,72.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,16,84.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,17,84.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,18,86.0
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,19,92.0
2000,Guy,Dancin',4:08,R&B,1999-12-18,1,46.0
2000,Guy,Dancin',4:08,R&B,1999-12-18,2,29.0
2000,Guy,Dancin',4:08,R&B,1999-12-18,3,19.0
2000,Guy,Dancin',4:08,R&B,1999-12-18,4,22.0
2000,Guy,Dancin',4:08,R&B,1999-12-18,5,36.0
2000,Guy,Dancin',4:08,R&B,1999-12-18,6,44.0
2000,Guy,Dancin',4:08,R&B,1999-12-18,7,58.0
2000,Guy,Dancin',4:08,R&B,1999-12-18,8,58.0
2000,Guy,Dancin',4:08,R&B,1999-12-18,9,68.0
2000,Guy,Dancin',4:08,R&B,1999-12-18,10,75.0
2000,Guy,Dancin',4:08,R&B,1999-12-18,11,94.0
2000,A*Teens,Dancing Queen,3:44,Pop,2000-07-08,1,97.0
2000,A*Teens,Dancing Queen,3:44,Pop,2000-07-08,2,97.0
2000,A*Teens,Dancing Queen,3:44,Pop,2000-07-08,3,96.0
2000,A*Teens,Dancing Queen,3:44,Pop,2000-07-08,4,95.0
2000,A*Teens,Dancing Queen,3:44,Pop,2000-07-08,5,100.0
2000,TLC,Dear Lie,4:36,Rock,2000-02-12,1,63.0
2000,TLC,Dear Lie,4:36,Rock,2000-02-12,2,55.0
2000,TLC,Dear Lie,4:36,Rock,2000-02-12,3,52.0
2000,TLC,Dear Lie,4:36,Rock,2000-02-12,4,51.0
2000,TLC,Dear Lie,4:36,Rock,2000-02-12,5,56.0
2000,TLC,Dear Lie,4:36,Rock,2000-02-12,6,74.0
2000,TLC,Dear Lie,4:36,Rock,2000-02-12,7,92.0
2000,SheDaisy,Deck The Halls,3:46,Country,1999-12-25,1,97.0
2000,SheDaisy,Deck The Halls,3:46,Country,1999-12-25,2,61.0
2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,1,83.0
2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,2,80.0
2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,3,80.0
2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,4,75.0
2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,5,75.0
2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,6,73.0
2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,7,64.0
2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,8,64.0
2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,9,65.0
2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,10,67.0
2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,11,63.0
2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,12,67.0
2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,13,75.0
2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,14,85.0
2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,15,94.0
2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,1,80.0
2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,2,73.0
2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,3,70.0
2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,4,70.0
2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,5,70.0
2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,6,69.0
2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,7,72.0
2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,8,79.0
2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,9,90.0
2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,10,97.0
2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,11,95.0
2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,12,93.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,1,98.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2,88.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,3,72.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,4,59.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,5,55.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,6,52.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,7,45.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,8,35.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,9,24.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,10,21.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,11,19.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,12,19.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,13,19.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,14,19.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,15,18.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,16,17.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,17,19.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,18,19.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,19,24.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,20,26.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,21,30.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,22,32.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,23,42.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,24,45.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,25,42.0
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,26,49.0
2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,Rap,2000-01-15,1,95.0
2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,Rap,2000-01-15,2,68.0
2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,Rap,2000-01-15,3,65.0
2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,Rap,2000-01-15,4,65.0
2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,Rap,2000-01-15,5,74.0
2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,Rap,2000-01-15,6,84.0
2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,Rap,2000-01-15,7,92.0
2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,Rap,2000-01-15,8,96.0
2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,Rap,2000-01-15,9,95.0
2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,2000-02-19,1,86.0
2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,2000-02-19,2,81.0
2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,2000-02-19,3,72.0
2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,2000-02-19,4,70.0
2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,2000-02-19,5,69.0
2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,2000-02-19,6,77.0
2000,Funkmaster Flex,Do You,4:14,Rap,2000-11-11,1,92.0
2000,Funkmaster Flex,Do You,4:14,Rap,2000-11-11,2,92.0
2000,Funkmaster Flex,Do You,4:14,Rap,2000-11-11,3,95.0
2000,Funkmaster Flex,Do You,4:14,Rap,2000-11-11,4,91.0
2000,Funkmaster Flex,Do You,4:14,Rap,2000-11-11,5,91.0
2000,Funkmaster Flex,Do You,4:14,Rap,2000-11-11,6,94.0
2000,Funkmaster Flex,Do You,4:14,Rap,2000-11-11,7,100.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,1,59.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2,52.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,3,43.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,4,30.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,5,29.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,6,22.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,7,15.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,8,10.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,9,10.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,10,5.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,11,1.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,12,1.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,13,1.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,14,2.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,15,2.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,16,3.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,17,3.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,18,7.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,19,8.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,20,20.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,21,25.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,22,37.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,23,40.0
2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,24,41.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,1,98.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2,96.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,3,93.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,4,93.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,5,93.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,6,92.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,7,92.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,8,92.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,9,90.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,10,92.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,11,88.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,12,88.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,13,88.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,14,95.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,15,93.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,16,98.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,17,93.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,18,92.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,19,90.0
2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,20,97.0
2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,1,72.0
2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,2,53.0
2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,3,62.0
2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,4,46.0
2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,5,54.0
2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,6,44.0
2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,7,44.0
2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,8,21.0
2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,9,64.0
2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,10,92.0
2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,11,98.0
2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,12,98.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,1,66.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2,66.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,3,66.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,4,61.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,5,49.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,6,42.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,7,36.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,8,33.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,9,28.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,10,24.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,11,26.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,12,26.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,13,28.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,14,29.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,15,27.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,16,31.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,17,31.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,18,26.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,19,25.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,20,25.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,21,30.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,22,40.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,23,36.0
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,24,41.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,1,77.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,2,63.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,3,61.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,4,58.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,5,54.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,6,47.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,7,53.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,8,52.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,9,49.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,10,52.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,11,60.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,12,62.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,13,69.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,14,69.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,15,63.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,16,76.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,17,87.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,18,82.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,19,91.0
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,20,99.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,1,70.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2,61.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,3,53.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,4,46.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,5,40.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,6,33.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,7,31.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,8,26.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,9,22.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,10,19.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,11,17.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,12,15.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,13,13.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,14,9.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,15,9.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,16,8.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,17,8.0
2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,18,6.0
